Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YDR194C	MSS116	chrIV	-	845952	847946	0.0	0.0	0.0
YDR093W	DNF2	chrIV	+	631282	636120	0.0	0.0	0.0
YDR171W	HSP42	chrIV	+	806621	807748	0.0	0.0	0.0
YDL197C	ASF2	chrIV	-	104917	106494	0.0	0.0	0.0
YDR294C	DPL1	chrIV	-	1050459	1052228	0.0	0.0	0.0
YDL079C	MRK1	chrIV	-	312951	314748	0.0	0.0	0.0
YDR523C	SPS1	chrIV	-	1485566	1487038	0.0	0.0	0.0
YDR183W	PLP1	chrIV	+	829585	830277	0.0	0.0	0.0
YDL026W	.	chrIV	+	404749	405060	0.0	0.0	0.0
YDL211C	.	chrIV	-	79294	80412	0.0	0.0	0.0
YDR413C	.	chrIV	-	1294836	1295411	0.0	0.0	0.0
YDL133C-A	RPL41B	chrIV	-	221724	221801	0.0	0.0	0.0
YDR509W	.	chrIV	+	1468226	1468573	0.0	0.0	0.0
YDL101C	DUN1	chrIV	-	280307	281848	0.0	0.0	0.0
YDR212W	TCP1	chrIV	+	887232	888911	0.0	0.0	0.0
YDR440W	DOT1	chrIV	+	1342493	1344241	0.0	0.0	0.0
YDR111C	ALT2	chrIV	-	678241	679764	0.0	0.0	0.0
YDR039C	ENA2	chrIV	-	531307	534582	0.0	0.0	0.0
YDR371W	CTS2	chrIV	+	1219413	1220948	0.0	0.0	0.0
YDL181W	INH1	chrIV	+	135179	135436	0.0	0.0	0.0
YDR541C	.	chrIV	-	1519664	1520698	0.0	0.0	0.0
YDR471W	RPL27B	chrIV	+	1401770	1402564	0.0	0.0	0.0
tG(GCC)D1	.	chrIV	+	83548	83618	0.0	0.0	0.0
YDR188W	CCT6	chrIV	+	836421	838061	0.0	0.0	0.0
YDL156W	CMR1	chrIV	+	174918	176486	0.0	0.0	0.0
YDR119W-A	COX26	chrIV	+	691014	691214	0.0	0.0	0.0
YDR205W	MSC2	chrIV	+	859346	861520	0.0	0.0	0.0
YDL162C	.	chrIV	-	167359	167715	0.0	0.0	0.0
YDR001C	NTH1	chrIV	-	450220	452475	0.0	0.0	0.0
YDL103C	QRI1	chrIV	-	275148	276581	0.0	0.0	0.0
YDL069C	CBS1	chrIV	-	333121	333810	0.0	0.0	0.0
YDL210W	UGA4	chrIV	+	84270	85985	0.0	0.0	0.0
YDR151C	CTH1	chrIV	-	764178	765155	0.0	0.0	0.0
YDR250C	.	chrIV	-	960086	960361	0.0	0.0	0.0
YDR158W	HOM2	chrIV	+	770357	771454	0.0	0.0	0.0
YDR071C	PAA1	chrIV	-	588827	589402	0.0	0.0	0.0
YDL185C-A	.	chrIV	-	126608	126835	0.0	0.0	0.0
YDL159W	STE7	chrIV	+	172481	174028	0.0	0.0	0.0
YDR252W	BTT1	chrIV	+	963412	963861	0.0	0.0	0.0
YDR133C	.	chrIV	-	720962	721297	0.0	0.0	0.0
YDR261C	EXG2	chrIV	-	977521	979209	0.0	0.0	0.0
YDR295C	HDA2	chrIV	-	1052623	1054647	0.0	0.0	0.0
YDR532C	KRE28	chrIV	-	1499396	1500553	0.0	0.0	0.0
YDL200C	MGT1	chrIV	-	100501	101067	0.0	0.0	0.0
YDL042C	SIR2	chrIV	-	376757	378445	0.0	0.0	0.0
YDR524W-C	.	chrIV	+	1489403	1489492	0.0	0.0	0.0
YDR296W	MHR1	chrIV	+	1055212	1055892	0.0	0.0	0.0
YDR480W	DIG2	chrIV	+	1417399	1418370	0.0	0.0	0.0
YDR290W	.	chrIV	+	1039370	1039699	0.0	0.0	0.0
YDR066C	RTR2	chrIV	-	581908	582498	0.0	0.0	0.0
YDR064W	RPS13	chrIV	+	579458	580452	0.0	0.0	0.0
YDR164C	SEC1	chrIV	-	782041	784215	0.0	0.0	0.0
YDR293C	SSD1	chrIV	-	1045640	1049392	0.0	0.0	0.0
YDR182W-A	.	chrIV	+	829151	829354	0.0	0.0	0.0
YDL023C	.	chrIV	-	411761	412081	0.0	0.0	0.0
tR(UCU)D	.	chrIV	+	568882	568953	0.0	0.0	0.0
YDR461C-A	.	chrIV	-	1385524	1385766	0.0	0.0	0.0
YDL188C	PPH22	chrIV	-	123865	124998	0.0	0.0	0.0
YDR268W	MSW1	chrIV	+	1004004	1005143	0.0	0.0	0.0
YDL075W	RPL31A	chrIV	+	322226	322988	0.0	0.0	0.0
YDR067C	OCA6	chrIV	-	582791	583465	0.0	0.0	0.0
YDR076W	RAD55	chrIV	+	598468	599688	0.0	0.0	0.0
YDR213W	UPC2	chrIV	+	889751	892492	0.0	0.0	0.0
YDR325W	YCG1	chrIV	+	1117126	1120233	0.0	0.0	0.0
YDR430C	CYM1	chrIV	-	1325501	1328470	0.0	0.0	0.0
YDR512C	EMI1	chrIV	-	1470500	1471063	0.0	0.0	0.0
YDR198C	RKM2	chrIV	-	852533	853972	0.0	0.0	0.0
YDR372C	VPS74	chrIV	-	1221112	1222149	0.0	0.0	0.0
YDL230W	PTP1	chrIV	+	42700	43707	0.0	0.0	0.0
YDR524C-B	.	chrIV	-	1489598	1489798	0.0	0.0	0.0
YDL110C	TMA17	chrIV	-	264512	264964	0.0	0.0	0.0
YDL077C	VAM6	chrIV	-	316971	320120	0.0	0.0	0.0
YDR073W	SNF11	chrIV	+	592439	592948	0.0	0.0	0.0
YDL086C-A	.	chrIV	-	301655	302089	0.0	0.0	0.0
YDR522C	SPS2	chrIV	-	1483795	1485303	0.0	0.0	0.0
YDR107C	TMN2	chrIV	-	669016	671034	0.0	0.0	0.0
YDR060W	MAK21	chrIV	+	570649	573726	0.0	0.0	0.0
YDR355C	.	chrIV	-	1186067	1186369	0.0	0.0	0.0
YDL158C	.	chrIV	-	173866	174174	0.0	0.0	0.0
YDL242W	.	chrIV	+	18959	19312	0.0	0.0	0.0
YDR422C	SIP1	chrIV	-	1315326	1317773	0.0	0.0	0.0
YDL143W	CCT4	chrIV	+	199996	201582	0.0	0.0	0.0
YDR172W	SUP35	chrIV	+	808324	810381	0.0	0.0	0.0
YDR090C	.	chrIV	-	625066	625998	0.0	0.0	0.0
YDL174C	DLD1	chrIV	-	145826	147589	0.0	0.0	0.0
YDR390C	UBA2	chrIV	-	1254937	1256847	0.0	0.0	0.0
YDR017C	KCS1	chrIV	-	479115	482267	0.0	0.0	0.0
YDL135C	RDI1	chrIV	-	218680	219288	0.0	0.0	0.0
YDR080W	VPS41	chrIV	+	604008	606986	0.0	0.0	0.0
YDR414C	ERD1	chrIV	-	1295598	1296686	0.0	0.0	0.0
YDR122W	KIN1	chrIV	+	694700	697894	0.0	0.0	0.0
YDL085W	NDE2	chrIV	+	303211	304848	0.0	0.0	0.0
YDR036C	EHD3	chrIV	-	523211	524713	0.0	0.0	0.0
YDR235W	PRP42	chrIV	+	933504	935138	0.0	0.0	0.0
YDL246C	SOR2	chrIV	-	8683	9756	0.0	0.0	0.0
YDL183C	.	chrIV	-	130871	131833	0.0	0.0	0.0
YDL100C	GET3	chrIV	-	282112	283176	0.0	0.0	0.0
YDL097C	RPN6	chrIV	-	285391	286695	0.0	0.0	0.0
YDR088C	SLU7	chrIV	-	618497	619645	0.0	0.0	0.0
YDR204W	COQ4	chrIV	+	858137	859144	0.0	0.0	0.0
YDR223W	CRF1	chrIV	+	912099	913502	0.0	0.0	0.0
YDR274C	.	chrIV	-	1011589	1011960	0.0	0.0	0.0
YDR503C	LPP1	chrIV	-	1455042	1455866	0.0	0.0	0.0
YDR485C	VPS72	chrIV	-	1424820	1427207	0.0	0.0	0.0
YDR120C	TRM1	chrIV	-	691549	693261	0.0	0.0	0.0
YDR502C	SAM2	chrIV	-	1453310	1454464	0.0	0.0	0.0
YDR130C	FIN1	chrIV	-	715747	716622	0.0	0.0	0.0
YDR359C	EAF1	chrIV	-	1191936	1194884	0.0	0.0	0.0
YDR448W	ADA2	chrIV	+	1356065	1357369	0.0	0.0	0.0
YDR468C	TLG1	chrIV	-	1398026	1398700	0.0	0.0	0.0
YDR495C	VPS3	chrIV	-	1438115	1441150	0.0	0.0	0.0
YDR417C	.	chrIV	-	1301555	1301926	0.0	0.0	0.0
YDL180W	.	chrIV	+	135896	137539	0.0	0.0	0.0
YDR156W	RPA14	chrIV	+	769525	769938	0.0	0.0	0.0
tK(UUU)D	.	chrIV	+	359577	359672	0.0	0.0	0.0
YDR021W	FAL1	chrIV	+	486804	488003	0.0	0.0	0.0
YDR201W	SPC19	chrIV	+	856317	856814	0.0	0.0	0.0
YDR086C	SSS1	chrIV	-	616928	617170	0.0	0.0	0.0
YDR497C	ITR1	chrIV	-	1443713	1445467	0.0	0.0	0.0
YDR246W	TRS23	chrIV	+	954288	954947	0.0	0.0	0.0
YDR210W	.	chrIV	+	871074	871301	0.0	0.0	0.0
YDR208W	MSS4	chrIV	+	868224	870563	0.0	0.0	0.0
YDR292C	SRP101	chrIV	-	1043146	1045011	0.0	0.0	0.0
tS(AGA)D3	.	chrIV	+	1305630	1305712	0.0	0.0	0.0
YDL020C	RPN4	chrIV	-	415113	416708	0.0	0.0	0.0
YDL004W	ATP16	chrIV	+	443029	443511	0.0	0.0	0.0
YDL175C	AIR2	chrIV	-	144484	145518	0.0	0.0	0.0
YDR153C	ENT5	chrIV	-	766736	767971	0.0	0.0	0.0
YDR137W	RGP1	chrIV	+	728259	730250	0.0	0.0	0.0
YDL241W	.	chrIV	+	20635	21006	0.0	0.0	0.0
YDR536W	STL1	chrIV	+	1508005	1509714	0.0	0.0	0.0
YDR367W	KEI1	chrIV	+	1212848	1213614	0.0	0.0	0.0
YDR127W	ARO1	chrIV	+	704484	709250	0.0	0.0	0.0
YDL167C	NRP1	chrIV	-	160995	163154	0.0	0.0	0.0
YDR375C	BCS1	chrIV	-	1225166	1226536	0.0	0.0	0.0
YDL118W	.	chrIV	+	247302	247682	0.0	0.0	0.0
YDR210W-B	.	chrIV	+	872112	877425	0.0	0.0	0.0
YDL202W	MRPL11	chrIV	+	98475	99224	0.0	0.0	0.0
YDR300C	PRO1	chrIV	-	1061505	1062791	0.0	0.0	0.0
YDL013W	SLX5	chrIV	+	429067	430926	0.0	0.0	0.0
tY(GUA)D	SUP2	chrIV	+	946312	946400	0.0	0.0	0.0
YDL039C	PRM7	chrIV	-	381985	384081	0.0	0.0	0.0
YDR210W-A	.	chrIV	+	872112	873428	0.0	0.0	0.0
tD(GUC)D	.	chrIV	+	568964	569035	0.0	0.0	0.0
YDR187C	.	chrIV	-	836228	836746	0.0	0.0	0.0
YDR136C	VPS61	chrIV	-	727711	728283	0.0	0.0	0.0
YDL050C	.	chrIV	-	364446	364817	0.0	0.0	0.0
YDL215C	GDH2	chrIV	-	70640	73918	0.0	0.0	0.0
YDR193W	.	chrIV	+	844554	844952	0.0	0.0	0.0
YDR006C	SOK1	chrIV	-	458542	461247	0.0	0.0	0.0
YDR378C	LSM6	chrIV	-	1229349	1229609	0.0	0.0	0.0
YDL236W	PHO13	chrIV	+	32296	33234	0.0	0.0	0.0
YDR009W	GAL3	chrIV	+	463434	464996	0.0	0.0	0.0
YDR266C	HEL2	chrIV	-	1000104	1002023	0.0	0.0	0.0
YDL078C	MDH3	chrIV	-	315357	316388	0.0	0.0	0.0
YDL237W	AIM6	chrIV	+	30657	31829	0.0	0.0	0.0
YDL074C	BRE1	chrIV	-	324047	326149	0.0	0.0	0.0
YDL072C	YET3	chrIV	-	329836	330447	0.0	0.0	0.0
tQ(UUG)D3	.	chrIV	-	802731	802802	0.0	0.0	0.0
YDR362C	TFC6	chrIV	-	1196679	1198697	0.0	0.0	0.0
YDR182W	CDC1	chrIV	+	827582	829057	0.0	0.0	0.0
YDR232W	HEM1	chrIV	+	927452	929098	0.0	0.0	0.0
YDR424C	DYN2	chrIV	-	1319387	1319841	0.0	0.0	0.0
snR47	.	chrIV	-	541602	541700	0.0	0.0	0.0
YDR070C	FMP16	chrIV	-	588098	588379	0.0	0.0	0.0
YDR099W	BMH2	chrIV	+	653607	654428	0.0	0.0	0.0
YDR020C	DAS2	chrIV	-	485746	486444	0.0	0.0	0.0
YDR098C	GRX3	chrIV	-	644178	644930	0.0	0.0	0.0
YDR444W	.	chrIV	+	1350290	1352353	0.0	0.0	0.0
YDR142C	PEX7	chrIV	-	740473	741600	0.0	0.0	0.0
YDL126C	CDC48	chrIV	-	236157	238664	0.0	0.0	0.0
YDR085C	AFR1	chrIV	-	614288	616150	0.0	0.0	0.0
YDL073W	AHK1	chrIV	+	326613	329567	0.0	0.0	0.0
YDR508C	GNP1	chrIV	-	1466453	1468444	0.0	0.0	0.0
YDR054C	CDC34	chrIV	-	561440	562327	0.0	0.0	0.0
YDR192C	NUP42	chrIV	-	843569	844861	0.0	0.0	0.0
YDR206W	EBS1	chrIV	+	862054	864708	0.0	0.0	0.0
YDR517W	GRH1	chrIV	+	1477239	1478357	0.0	0.0	0.0
YDL144C	.	chrIV	-	198662	199732	0.0	0.0	0.0
YDR500C	RPL37B	chrIV	-	1450198	1450853	0.0	0.0	0.0
YDL052C	SLC1	chrIV	-	362672	363583	0.0	0.0	0.0
YDR132C	.	chrIV	-	718816	720303	0.0	0.0	0.0
YDR486C	VPS60	chrIV	-	1427431	1428120	0.0	0.0	0.0
YDL034W	.	chrIV	+	391783	392127	0.0	0.0	0.0
YDR256C	CTA1	chrIV	-	968133	969680	0.0	0.0	0.0
tQ(UUG)D2	.	chrIV	-	645153	645224	0.0	0.0	0.0
YDR117C	TMA64	chrIV	-	683946	685643	0.0	0.0	0.0
YDR545C-A	.	chrIV	-	1530863	1531342	0.0	0.0	0.0
YDR129C	SAC6	chrIV	-	713340	715379	0.0	0.0	0.0
YDL125C	HNT1	chrIV	-	239019	239606	0.0	0.0	0.0
YDL070W	BDF2	chrIV	+	331024	332940	0.0	0.0	0.0
YDR281C	PHM6	chrIV	-	1022007	1022321	0.0	0.0	0.0
YDL157C	.	chrIV	-	174232	174588	0.0	0.0	0.0
YDR049W	VMS1	chrIV	+	553254	555152	0.0	0.0	0.0
YDR003W-A	.	chrIV	+	454782	454904	0.0	0.0	0.0
YDR400W	URH1	chrIV	+	1271063	1272085	0.0	0.0	0.0
YDL155W	CLB3	chrIV	+	176773	178056	0.0	0.0	0.0
YDL141W	BPL1	chrIV	+	203039	205111	0.0	0.0	0.0
YDR326C	YSP2	chrIV	-	1120609	1124925	0.0	0.0	0.0
YDR224C	HTB1	chrIV	-	914317	914712	0.0	0.0	0.0
YDR463W	STP1	chrIV	+	1386816	1388375	0.0	0.0	0.0
YDR025W	RPS11A	chrIV	+	491515	492324	0.0	0.0	0.0
YDL010W	GRX6	chrIV	+	432330	433025	0.0	0.0	0.0
YDR473C	PRP3	chrIV	-	1404445	1405854	0.0	0.0	0.0
YDR162C	NBP2	chrIV	-	780390	781100	0.0	0.0	0.0
YDL112W	TRM3	chrIV	+	258915	263225	0.0	0.0	0.0
YDR101C	ARX1	chrIV	-	655686	657467	0.0	0.0	0.0
YDR542W	PAU10	chrIV	+	1523249	1523611	0.0	0.0	0.0
YDL165W	CDC36	chrIV	+	164290	164865	0.0	0.0	0.0
YDR324C	UTP4	chrIV	-	1114433	1116763	0.0	0.0	0.0
YDL247W	MPH2	chrIV	+	5985	7814	0.0	0.0	0.0
YDR083W	RRP8	chrIV	+	612073	613251	0.0	0.0	0.0
YDL219W	DTD1	chrIV	+	65242	65765	0.0	0.0	0.0
YDL244W	THI13	chrIV	+	16204	17226	0.0	0.0	0.0
YDL031W	DBP10	chrIV	+	394217	397204	0.0	0.0	0.0
YDL007C-A	.	chrIV	-	436567	436824	0.0	0.0	0.0
YDR481C	PHO8	chrIV	-	1418550	1420250	0.0	0.0	0.0
YDL194W	SNF3	chrIV	+	111580	114234	0.0	0.0	0.0
YDR113C	PDS1	chrIV	-	680496	681617	0.0	0.0	0.0
YDR515W	SLF1	chrIV	+	1473429	1474772	0.0	0.0	0.0
YDR461W	MFA1	chrIV	+	1385176	1385286	0.0	0.0	0.0
YDR445C	.	chrIV	-	1352182	1352589	0.0	0.0	0.0
YDR273W	DON1	chrIV	+	1010176	1011273	0.0	0.0	0.0
YDR285W	ZIP1	chrIV	+	1032436	1035063	0.0	0.0	0.0
YDR311W	TFB1	chrIV	+	1085065	1086993	0.0	0.0	0.0
YDR431W	.	chrIV	+	1328390	1328701	0.0	0.0	0.0
YDR211W	GCD6	chrIV	+	884727	886865	0.0	0.0	0.0
YDR181C	SAS4	chrIV	-	825910	827355	0.0	0.0	0.0
YDR078C	SHU2	chrIV	-	602198	602869	0.0	0.0	0.0
YDR436W	PPZ2	chrIV	+	1334821	1336953	0.0	0.0	0.0
YDL169C	UGX2	chrIV	-	158064	158735	0.0	0.0	0.0
YDL227C	HO	chrIV	-	46271	48031	0.0	0.0	0.0
YDR408C	ADE8	chrIV	-	1288215	1288859	0.0	0.0	0.0
YDR543C	.	chrIV	-	1524634	1524933	0.0	0.0	0.0
YDR442W	.	chrIV	+	1345647	1346039	0.0	0.0	0.0
YDR236C	FMN1	chrIV	-	935236	935892	0.0	0.0	0.0
YDR524C	AGE1	chrIV	-	1487542	1488990	0.0	0.0	0.0
YDL140C	RPO21	chrIV	-	205360	210561	0.0	0.0	0.0
YDR496C	PUF6	chrIV	-	1441433	1443403	0.0	0.0	0.0
YDR034C	LYS14	chrIV	-	509737	512109	0.0	0.0	0.0
tK(CUU)D2	.	chrIV	-	1352466	1352538	0.0	0.0	0.0
YDL232W	OST4	chrIV	+	38487	38597	0.0	0.0	0.0
tK(CUU)D1	.	chrIV	+	1201750	1201822	0.0	0.0	0.0
YDR447C	RPS17B	chrIV	-	1354829	1355553	0.0	0.0	0.0
YDR103W	STE5	chrIV	+	658350	661103	0.0	0.0	0.0
YDR141C	DOP1	chrIV	-	734901	739997	0.0	0.0	0.0
YDL145C	COP1	chrIV	-	194571	198176	0.0	0.0	0.0
YDR015C	.	chrIV	-	477960	478199	0.0	0.0	0.0
YDR455C	.	chrIV	-	1367373	1367681	0.0	0.0	0.0
YDR270W	CCC2	chrIV	+	1005675	1008689	0.0	0.0	0.0
YDR105C	TMS1	chrIV	-	665349	666770	0.0	0.0	0.0
YDL229W	SSB1	chrIV	+	44065	45906	0.0	0.0	0.0
YDR393W	SHE9	chrIV	+	1259901	1261271	0.0	0.0	0.0
YDR396W	.	chrIV	+	1266295	1266795	0.0	0.0	0.0
YDR490C	PKH1	chrIV	-	1431968	1434268	0.0	0.0	0.0
YDR165W	TRM82	chrIV	+	784871	786205	0.0	0.0	0.0
YDR449C	UTP6	chrIV	-	1357580	1358902	0.0	0.0	0.0
YDL106C	PHO2	chrIV	-	270222	271901	0.0	0.0	0.0
tQ(UUG)D1	.	chrIV	+	520972	521043	0.0	0.0	0.0
YDR276C	PMP3	chrIV	-	1013476	1013643	0.0	0.0	0.0
YDR050C	TPI1	chrIV	-	555726	556472	0.0	0.0	0.0
YDL238C	GUD1	chrIV	-	28985	30454	0.0	0.0	0.0
YDR315C	IPK1	chrIV	-	1092741	1093586	0.0	0.0	0.0
YDR288W	NSE3	chrIV	+	1037195	1038106	0.0	0.0	0.0
YDL040C	NAT1	chrIV	-	378874	381438	0.0	0.0	0.0
YDR334W	SWR1	chrIV	+	1135932	1140476	0.0	0.0	0.0
YDR525W-A	SNA2	chrIV	+	1490596	1490835	0.0	0.0	0.0
YDL226C	GCS1	chrIV	-	51115	52173	0.0	0.0	0.0
YDL005C	MED2	chrIV	-	441014	442309	0.0	0.0	0.0
YDL002C	NHP10	chrIV	-	446967	447578	0.0	0.0	0.0
YDR185C	UPS3	chrIV	-	831934	832473	0.0	0.0	0.0
YDR084C	TVP23	chrIV	-	613405	614004	0.0	0.0	0.0
YDL083C	RPS16B	chrIV	-	306926	307789	0.0	0.0	0.0
YDR216W	ADR1	chrIV	+	895035	899006	0.0	0.0	0.0
YDL059C	RAD59	chrIV	-	344237	344953	0.0	0.0	0.0
YDR310C	SUM1	chrIV	-	1081128	1084316	0.0	0.0	0.0
YDR233C	RTN1	chrIV	-	929470	930357	0.0	0.0	0.0
YDL204W	RTN2	chrIV	+	94605	95786	0.0	0.0	0.0
YDR343C	HXT6	chrIV	-	1159608	1161320	0.0	0.0	0.0
YDL221W	.	chrIV	+	62011	62562	0.0	0.0	0.0
YDR427W	RPN9	chrIV	+	1322205	1323386	0.0	0.0	0.0
YDL164C	CDC9	chrIV	-	164987	167254	0.0	0.0	0.0
YDR267C	CIA1	chrIV	-	1002510	1003502	0.0	0.0	0.0
YDL196W	.	chrIV	+	106741	107070	0.0	0.0	0.0
YDR306C	.	chrIV	-	1073735	1075171	0.0	0.0	0.0
snR84	.	chrIV	-	1492477	1493026	0.0	0.0	0.0
YDL065C	PEX19	chrIV	-	336249	337277	0.0	0.0	0.0
YDL084W	SUB2	chrIV	+	305237	306577	0.0	0.0	0.0
YDR126W	SWF1	chrIV	+	703234	704244	0.0	0.0	0.0
YDR259C	YAP6	chrIV	-	974631	975782	0.0	0.0	0.0
YDR161W	ACL4	chrIV	+	779043	780206	0.0	0.0	0.0
YDR177W	UBC1	chrIV	+	816878	817525	0.0	0.0	0.0
YDR388W	RVS167	chrIV	+	1250186	1251634	0.0	0.0	0.0
YDL130W	RPP1B	chrIV	+	229906	230527	0.0	0.0	0.0
YDR344C	.	chrIV	-	1162006	1162449	0.0	0.0	0.0
YDL089W	NUR1	chrIV	+	296820	298274	0.0	0.0	0.0
YDR150W	NUM1	chrIV	+	755628	763874	0.0	0.0	0.0
YDR018C	.	chrIV	-	482670	483860	0.0	0.0	0.0
YDR012W	RPL4B	chrIV	+	471853	472941	0.0	0.0	0.0
YDR063W	AIM7	chrIV	+	578663	579112	0.0	0.0	0.0
YDR406W-A	.	chrIV	+	1283799	1284044	0.0	0.0	0.0
YDR421W	ARO80	chrIV	+	1312040	1314892	0.0	0.0	0.0
YDR345C	HXT3	chrIV	-	1162957	1164660	0.0	0.0	0.0
YDR100W	TVP15	chrIV	+	655013	655444	0.0	0.0	0.0
YDR284C	DPP1	chrIV	-	1030550	1031419	0.0	0.0	0.0
YDR316W	OMS1	chrIV	+	1093763	1095178	0.0	0.0	0.0
YDR186C	SND1	chrIV	-	832859	835492	0.0	0.0	0.0
YDR077W	SED1	chrIV	+	600793	601809	0.0	0.0	0.0
YDR042C	.	chrIV	-	540601	541203	0.0	0.0	0.0
YDR518W	EUG1	chrIV	+	1478608	1480161	0.0	0.0	0.0
YDR143C	SAN1	chrIV	-	742042	743874	0.0	0.0	0.0
YDR183C-A	.	chrIV	-	830397	830654	0.0	0.0	0.0
YDR279W	RNH202	chrIV	+	1019368	1020420	0.0	0.0	0.0
YDR031W	MIX14	chrIV	+	503498	503863	0.0	0.0	0.0
YDL154W	MSH5	chrIV	+	178334	181039	0.0	0.0	0.0
YDR121W	DPB4	chrIV	+	693585	694175	0.0	0.0	0.0
YDR169C-A	.	chrIV	-	794574	794723	0.0	0.0	0.0
YDR469W	SDC1	chrIV	+	1399015	1399542	0.0	0.0	0.0
YDR510W	SMT3	chrIV	+	1469400	1469705	0.0	0.0	0.0
YDR335W	MSN5	chrIV	+	1141168	1144842	0.0	0.0	0.0
YDR363W-A	SEM1	chrIV	+	1202128	1202397	0.0	0.0	0.0
YDR439W	LRS4	chrIV	+	1339676	1340719	0.0	0.0	0.0
YDR383C	NKP1	chrIV	-	1239960	1240676	0.0	0.0	0.0
YDR061W	.	chrIV	+	574164	575783	0.0	0.0	0.0
YDR319C	.	chrIV	-	1105003	1105827	0.0	0.0	0.0
YDR475C	JIP4	chrIV	-	1407464	1410094	0.0	0.0	0.0
YDR479C	PEX29	chrIV	-	1415210	1416874	0.0	0.0	0.0
YDR058C	TGL2	chrIV	-	567723	568703	0.0	0.0	0.0
YDR047W	HEM12	chrIV	+	551860	552948	0.0	0.0	0.0
YDL121C	.	chrIV	-	245133	245582	0.0	0.0	0.0
YDR368W	YPR1	chrIV	+	1213904	1214842	0.0	0.0	0.0
YDR320C-A	DAD4	chrIV	-	1108280	1108498	0.0	0.0	0.0
YDR386W	MUS81	chrIV	+	1246084	1247982	0.0	0.0	0.0
YDR048C	.	chrIV	-	553084	553398	0.0	0.0	0.0
YDR046C	BAP3	chrIV	-	548762	550576	0.0	0.0	0.0
YDR482C	CWC21	chrIV	-	1420431	1420838	0.0	0.0	0.0
YDL171C	GLT1	chrIV	-	149203	155640	0.0	0.0	0.0
YDR214W	AHA1	chrIV	+	892875	893927	0.0	0.0	0.0
YDR329C	PEX3	chrIV	-	1126270	1127595	0.0	0.0	0.0
YDR478W	SNM1	chrIV	+	1414575	1415171	0.0	0.0	0.0
YDR476C	.	chrIV	-	1410453	1411127	0.0	0.0	0.0
YDR152W	GIR2	chrIV	+	765706	766503	0.0	0.0	0.0
YDL001W	RMD1	chrIV	+	447984	449276	0.0	0.0	0.0
YDR019C	GCV1	chrIV	-	484163	485365	0.0	0.0	0.0
YDR140W	MTQ2	chrIV	+	734138	734803	0.0	0.0	0.0
YDL240W	LRG1	chrIV	+	22823	25876	0.0	0.0	0.0
YDR034C-A	.	chrIV	-	520516	520692	0.0	0.0	0.0
YDR225W	HTA1	chrIV	+	915530	915928	0.0	0.0	0.0
YDL178W	DLD2	chrIV	+	139522	141114	0.0	0.0	0.0
YDR215C	.	chrIV	-	894089	894502	0.0	0.0	0.0
YDR387C	CIN10	chrIV	-	1248154	1249821	0.0	0.0	0.0
YDL098C	SNU23	chrIV	-	284581	285165	0.0	0.0	0.0
YDR332W	IRC3	chrIV	+	1131001	1133070	0.0	0.0	0.0
YDL066W	IDP1	chrIV	+	334835	336121	0.0	0.0	0.0
tS(AGA)D2	.	chrIV	-	980974	981055	0.0	0.0	0.0
YDR168W	CDC37	chrIV	+	790328	791848	0.0	0.0	0.0
YDL159W-A	.	chrIV	+	172182	172313	0.0	0.0	0.0
YDR318W	MCM21	chrIV	+	1103758	1104947	0.0	0.0	0.0
YDR420W	HKR1	chrIV	+	1306267	1311675	0.0	0.0	0.0
YDL088C	ASM4	chrIV	-	298417	300003	0.0	0.0	0.0
tG(CCC)D	SUF3	chrIV	-	1257008	1257079	0.0	0.0	0.0
YDR419W	RAD30	chrIV	+	1303174	1305072	0.0	0.0	0.0
YDR110W	FOB1	chrIV	+	676102	677802	0.0	0.0	0.0
YDR062W	LCB2	chrIV	+	576474	578159	0.0	0.0	0.0
YDR033W	MRH1	chrIV	+	508147	509109	0.0	0.0	0.0
YDR443C	SSN2	chrIV	-	1345676	1349938	0.0	0.0	0.0
YDR264C	AKR1	chrIV	-	996029	998323	0.0	0.0	0.0
YDR102C	.	chrIV	-	657648	657980	0.0	0.0	0.0
YDR323C	PEP7	chrIV	-	1112480	1114027	0.0	0.0	0.0
YDR241W	BUD26	chrIV	+	945151	945438	0.0	0.0	0.0
YDR139C	RUB1	chrIV	-	733618	733924	0.0	0.0	0.0
YDL045C	FAD1	chrIV	-	372688	373608	0.0	0.0	0.0
YDR109C	.	chrIV	-	673520	675667	0.0	0.0	0.0
YDL021W	GPM2	chrIV	+	413953	414888	0.0	0.0	0.0
YDR189W	SLY1	chrIV	+	838392	840392	0.0	0.0	0.0
YDR477W	SNF1	chrIV	+	1412373	1414274	0.0	0.0	0.0
tL(UAA)D	.	chrIV	+	519743	519826	0.0	0.0	0.0
YDR112W	IRC2	chrIV	+	679544	679852	0.0	0.0	0.0
YDR298C	ATP5	chrIV	-	1058176	1058814	0.0	0.0	0.0
YDR409W	SIZ1	chrIV	+	1289406	1292120	0.0	0.0	0.0
YDR053W	.	chrIV	+	560249	560644	0.0	0.0	0.0
YDL114W	.	chrIV	+	255604	256530	0.0	0.0	0.0
YDR494W	RSM28	chrIV	+	1436930	1438015	0.0	0.0	0.0
YDL019C	OSH2	chrIV	-	417663	421514	0.0	0.0	0.0
YDL071C	.	chrIV	-	330666	331040	0.0	0.0	0.0
