transcript_id,batch1,batch2,chem1,chem2
YML047W-A_mRNA,0,0,0,0
YML047C_mRNA,0,0,0,0
YML046W_mRNA,0,0,0,0
tG(GCC)M_tRNA,0,0,0,0
YML043C_mRNA,0,0,0,0
YML042W_mRNA,0,0,0,0
YML041C_mRNA,0,0,0,0
tP(UGG)M_tRNA,0,0,0,0
YML038C_mRNA,0,0,0,0
YML037C_mRNA,0,0,0,0
YML036W_mRNA,0,0,0,0
YML035C_mRNA,0,0,0,0
YML034C-A_mRNA,0,0,0,0
YML034W_mRNA,0,0,0,0
YML032C_mRNA,0,0,0,0
YML031C-A_mRNA,0,0,0,0
YML031W_mRNA,0,0,0,0
YML030W_mRNA,0,0,0,0
YML029W_mRNA,0,0,0,0
YML028W_mRNA,0,0,0,0
YML027W_mRNA,0,0,0,0
YML026C_mRNA,0,0,0,0
YML025C_mRNA,0,0,0,0
YML024W_mRNA,0,0,0,0
YML023C_mRNA,0,0,0,0
YML022W_mRNA,0,0,0,0
YML021C_mRNA,0,0,0,0
YML020W_mRNA,0,0,0,0
YML019W_mRNA,0,0,0,0
YML018C_mRNA,0,0,0,0
YML017W_mRNA,0,0,0,0
YML016C_mRNA,0,0,0,0
YML015C_mRNA,0,0,0,0
YML014W_mRNA,0,0,0,0
YML013W_mRNA,0,0,0,0
YML012C-A_mRNA,0,0,0,0
YML012W_mRNA,0,0,0,0
YML011C_mRNA,0,0,0,0
YML010W_mRNA,0,0,0,0
YML009W-B_mRNA,0,0,0,0
YML009C-A_mRNA,0,0,0,0
YML009C_mRNA,0,0,0,0
YML008C_mRNA,0,0,0,0
YML007C-A_mRNA,0,0,0,0
YML007W_mRNA,0,0,0,0
YML006C_mRNA,0,0,0,0
tS(AGA)M_tRNA,0,0,0,0
YML005W_mRNA,0,0,0,0
YML004C_mRNA,0,0,0,0
YML003W_mRNA,0,0,0,0
YML002W_mRNA,0,0,0,0
YML001W_mRNA,0,0,0,0
YMR001C_mRNA,0,0,0,0
YMR001C-A_mRNA,0,0,0,0
YMR002W_mRNA,0,0,0,0
YMR003W_mRNA,0,0,0,0
YMR004W_mRNA,0,0,0,0
YMR005W_mRNA,0,0,0,0
YMR006C_mRNA,0,0,0,0
YMR007W_mRNA,0,0,0,0
YMR008C_mRNA,0,0,0,0
YMR009W_mRNA,0,0,0,0
YMR010W_mRNA,0,0,0,0
YMR011W_mRNA,0,0,0,0
tE(UUC)M_tRNA,0,0,0,0
YMR012W_mRNA,0,0,0,0
YMR013C_mRNA,0,0,0,0
YMR013C-A_mRNA,0,0,0,0
snR78_snoRNA,0,0,0,0
snR77_snoRNA,0,0,0,0
snR76_snoRNA,0,0,0,0
snR75_snoRNA,0,0,0,0
snR74_snoRNA,0,0,0,0
snR73_snoRNA,0,0,0,0
YMR013W-A_mRNA,0,0,0,0
snR72_snoRNA,0,0,0,0
YMR014W_mRNA,0,0,0,0
YMR015C_mRNA,0,0,0,0
YMR016C_mRNA,0,0,0,0
YMR017W_mRNA,0,0,0,0
YMR018W_mRNA,0,0,0,0
YMR019W_mRNA,0,0,0,0
YMR020W_mRNA,0,0,0,0
YMR021C_mRNA,0,0,0,0
YMR022W_mRNA,0,0,0,0
YMR023C_mRNA,0,0,0,0
tA(AGC)M1_tRNA,0,0,0,0
YMR024W_mRNA,0,0,0,0
YMR025W_mRNA,0,0,0,0
YMR026C_mRNA,0,0,0,0
YMR027W_mRNA,0,0,0,0
YMR028W_mRNA,0,0,0,0
YMR029C_mRNA,0,0,0,0
YMR030W_mRNA,0,0,0,0
YMR031C_mRNA,0,0,0,0
YMR031W-A_mRNA,0,0,0,0
YMR032W_mRNA,0,0,0,0
YMR030W-A_mRNA,0,0,0,0
YMR033W_mRNA,0,0,0,0
YMR034C_mRNA,0,0,0,0
YMR035W_mRNA,0,0,0,0
YMR036C_mRNA,0,0,0,0
YMR037C_mRNA,0,0,0,0
YMR038C_mRNA,0,0,0,0
YMR039C_mRNA,0,0,0,0
YMR040W_mRNA,0,0,0,0
YMR041C_mRNA,0,0,0,0
tF(GAA)M_tRNA,0,0,0,0
YMR042W_mRNA,0,0,0,0
YMR043W_mRNA,0,0,0,0
YMR044W_mRNA,0,0,0,0
YMR045C,0,2,0,0
YMR046C,0,0,0,0
YMR046W-A_mRNA,0,0,0,0
tH(GUG)M_tRNA,0,0,0,0
YMR047C_mRNA,0,0,0,0
YMR048W_mRNA,0,0,0,0
YMR049C_mRNA,0,0,0,0
tV(AAC)M1_tRNA,0,0,0,0
tW(CCA)M_tRNA,0,0,0,0
YMR052W_mRNA,0,0,0,0
YMR052C-A_mRNA,0,0,0,0
YMR053C_mRNA,0,0,0,0
YMR054W_mRNA,0,0,0,0
YMR055C_mRNA,0,0,0,0
YMR056C_mRNA,0,0,0,0
YMR057C_mRNA,0,0,0,0
YMR058W_mRNA,0,0,0,0
YMR059W_mRNA,0,0,0,0
YMR060C_mRNA,0,0,0,0
YMR061W_mRNA,0,0,0,0
YMR062C_mRNA,0,0,0,0
YMR063W_mRNA,0,0,0,0
YMR064W_mRNA,0,0,0,0
YMR065W_mRNA,0,0,0,0
YMR066W_mRNA,0,0,0,0
YMR067C_mRNA,0,0,0,0
YMR068W_mRNA,0,0,0,0
YMR069W_mRNA,0,0,0,0
YMR070W_mRNA,0,0,0,0
YMR071C_mRNA,0,0,0,0
YMR072W_mRNA,0,0,0,0
YMR073C_mRNA,0,0,0,0
YMR074C_mRNA,0,0,0,0
YMR075W_mRNA,0,0,0,0
YMR075C-A_mRNA,0,0,0,0
YMR076C_mRNA,0,0,0,0
tV(AAC)M2_tRNA,0,0,0,0
YMR077C_mRNA,0,0,0,0
YMR078C_mRNA,0,0,0,0
YMR079W_mRNA,0,0,0,0
YMR080C_mRNA,0,0,0,0
YMR081C_mRNA,0,0,0,0
YMR082C_mRNA,0,0,0,0
YMR083W_mRNA,0,0,0,0
YMR084W_mRNA,0,0,0,0
YMR085W_mRNA,0,0,0,0
YMR086W_mRNA,0,0,0,0
YMR086C-A_mRNA,0,0,0,0
YMR087W_mRNA,0,0,0,0
YMR088C_mRNA,0,0,0,0
YMR089C_mRNA,0,0,0,0
YMR090W_mRNA,0,0,0,0
YMR091C_mRNA,0,0,0,0
YMR092C_mRNA,0,0,0,0
YMR093W_mRNA,0,0,0,0
YMR094W_mRNA,0,0,0,0
YMR095C_mRNA,0,0,0,0
YMR096W_mRNA,0,0,0,0
YMR097C_mRNA,0,0,0,0
YMR098C_mRNA,0,0,0,0
tD(GUC)M_tRNA,0,0,0,0
YMR099C_mRNA,0,0,0,0
YMR100W_mRNA,0,0,0,0
YMR101C_mRNA,0,0,0,0
YMR102C_mRNA,0,0,0,0
YMR103C_mRNA,0,0,0,0
YMR104C_mRNA,0,0,0,0
YMR105C_mRNA,0,0,0,0
YMR105W-A_mRNA,0,0,0,0
YMR106C_mRNA,0,0,0,0
tK(CUU)M_tRNA,0,0,0,0
YMR107W_mRNA,0,0,0,0
YMR108W_mRNA,0,0,0,0
YMR109W_mRNA,0,0,0,0
YMR110C_mRNA,0,0,0,0
YMR111C_mRNA,0,0,0,0
YMR112C_mRNA,0,0,0,0
YMR113W_mRNA,0,0,0,0
YMR114C_mRNA,0,0,0,0
YMR115W_mRNA,0,0,0,0
YMR116C_mRNA,0,0,0,0
snR24_snoRNA,0,0,0,0
YMR117C_mRNA,0,0,0,0
YMR118C_mRNA,0,0,0,0
tL(CAA)M_tRNA,0,0,0,0
YMR119W_mRNA,0,0,0,0
YMR119W-A_mRNA,0,0,0,0
YMR120C_mRNA,0,0,0,0
YMR121C_mRNA,0,0,0,0
YMR122C_mRNA,0,0,0,0
YMR122W-A_mRNA,0,0,0,0
YMR123W_mRNA,0,0,0,0
YMR124W_mRNA,0,0,0,0
YMR125W_mRNA,0,0,0,0
YMR126C_mRNA,0,0,0,0
YMR127C_mRNA,0,0,0,0
YMR128W_mRNA,0,0,0,0
YMR129W_mRNA,0,0,0,0
YMR130W_mRNA,0,0,0,0
YMR131C_mRNA,0,0,0,0
YMR132C_mRNA,0,0,0,0
YMR133W_mRNA,0,0,0,0
YMR134W_mRNA,0,0,0,0
YMR135C_mRNA,0,0,0,0
YMR135W-A_mRNA,0,0,0,0
YMR136W_mRNA,0,0,0,0
YMR137C_mRNA,0,0,0,0
YMR138W_mRNA,0,0,0,0
YMR139W_mRNA,0,0,0,0
YMR140W_mRNA,0,0,0,0
YMR141C_mRNA,0,0,0,0
YMR142C_mRNA,0,0,0,0
YMR141W-A_mRNA,0,0,0,0
YMR143W_mRNA,0,0,0,0
YMR144W_mRNA,0,0,0,0
YMR145C_mRNA,0,0,0,0
YMR146C_mRNA,0,0,0,0
YMR147W_mRNA,0,0,0,0
YMR148W_mRNA,0,0,0,0
YMR149W_mRNA,0,0,0,0
YMR150C_mRNA,0,0,0,0
YMR151W_mRNA,0,0,0,0
YMR152W_mRNA,0,0,0,0
YMR153W_mRNA,0,0,0,0
YMR153C-A_mRNA,0,0,0,0
YMR154C_mRNA,0,0,0,0
YMR155W_mRNA,0,0,0,0
YMR156C_mRNA,0,0,0,0
YMR157C_mRNA,0,0,0,0
YMR158W_mRNA,0,0,0,0
tM(CAU)M_tRNA,0,0,0,0
YMR158C-A_mRNA,0,0,0,0
YMR158W-B_mRNA,0,0,0,0
YMR159C_mRNA,0,0,0,0
YMR160W_mRNA,0,0,0,0
YMR161W_mRNA,0,0,0,0
YMR162C_mRNA,0,0,0,0
YMR163C_mRNA,0,0,0,0
tV(AAC)M3_tRNA,0,0,0,0
YMR164C_mRNA,0,0,0,0
YMR165C_mRNA,0,0,0,0
YMR166C_mRNA,0,0,0,0
YMR167W_mRNA,0,0,0,0
YMR168C_mRNA,0,0,0,0
YMR169C_mRNA,0,0,0,0
YMR170C_mRNA,0,0,0,0
YMR171C_mRNA,0,0,0,0
YMR172W_mRNA,0,0,0,0
YMR172C-A_mRNA,0,0,0,0
YMR173W_mRNA,0,0,0,0
YMR173W-A_mRNA,0,0,0,0
YMR174C_mRNA,0,0,0,0
YMR175W_mRNA,0,0,0,0
YMR175W-A_mRNA,0,0,0,0
YMR176W_mRNA,0,0,0,0
YMR177W_mRNA,0,0,0,0
YMR178W_mRNA,0,0,0,0
YMR179W_mRNA,0,0,0,0
YMR180C_mRNA,0,0,0,0
YMR181C_mRNA,0,0,0,0
YMR182C_mRNA,0,0,0,0
YMR182W-A_mRNA,0,0,0,0
snR83_snoRNA,0,0,0,0
YMR183C_mRNA,0,0,0,0
YMR184W_mRNA,0,0,0,0
YMR185W_mRNA,0,0,0,0
YMR186W_mRNA,0,0,0,0
YMR187C_mRNA,0,0,0,0
YMR188C_mRNA,0,0,0,0
YMR189W_mRNA,0,0,0,0
YMR190C_mRNA,0,0,0,0
YMR191W_mRNA,0,0,0,0
YMR192W_mRNA,0,0,0,0
YMR193W_mRNA,0,0,0,0
YMR193C-A_mRNA,0,0,0,0
YMR194W_mRNA,0,0,0,0
snR11_snoRNA,0,0,0,0
YMR194C-B_mRNA,0,0,0,0
YMR194C-A_mRNA,0,0,0,0
YMR195W_mRNA,0,0,0,0
YMR196W_mRNA,0,0,0,0
YMR197C_mRNA,0,0,0,0
YMR198W_mRNA,0,0,0,0
YMR199W_mRNA,0,0,0,0
YMR200W_mRNA,0,0,0,0
YMR201C_mRNA,0,0,0,0
RNA170_ncRNA,0,0,0,0
YMR202W_mRNA,0,0,0,0
YMR203W_mRNA,0,0,0,0
YMR204C_mRNA,0,0,0,0
YMR205C_mRNA,0,0,0,0
YMR206W_mRNA,0,0,0,0
YMR207C_mRNA,0,0,0,0
YMR208W_mRNA,0,0,0,0
YMR209C_mRNA,0,0,0,0
YMR210W_mRNA,0,0,0,0
YMR211W_mRNA,0,0,0,0
YMR212C_mRNA,0,0,0,0
YMR213W_mRNA,0,0,0,0
YMR214W_mRNA,0,0,0,0
YMR215W_mRNA,0,0,0,0
YMR216C_mRNA,0,0,0,0
YMR217W_mRNA,0,0,0,0
YMR218C_mRNA,0,0,0,0
YMR219W_mRNA,0,0,0,0
YMR220W_mRNA,0,0,0,0
YMR221C_mRNA,0,0,0,0
YMR222C_mRNA,0,0,0,0
YMR223W_mRNA,0,0,0,0
YMR224C_mRNA,0,0,0,0
YMR225C_mRNA,0,0,0,0
YMR226C_mRNA,0,0,0,0
YMR227C_mRNA,0,0,0,0
YMR228W_mRNA,0,0,0,0
YMR229C_mRNA,0,0,0,0
YMR230W_mRNA,0,0,0,0
YMR230W-A_mRNA,0,0,0,0
YMR231W_mRNA,0,0,0,0
YMR232W_mRNA,0,0,0,0
YMR233W_mRNA,0,0,0,0
YMR234W_mRNA,0,0,0,0
YMR235C_mRNA,0,0,0,0
YMR236W_mRNA,0,0,0,0
YMR237W_mRNA,0,0,0,0
YMR238W_mRNA,0,0,0,0
tR(UCU)M1_tRNA,0,0,0,0
YMR239C_mRNA,0,0,0,0
YMR240C_mRNA,0,0,0,0
YMR241W_mRNA,0,0,0,0
YMR242C_mRNA,0,0,0,0
YMR242W-A_mRNA,0,0,0,0
YMR243C_mRNA,0,0,0,0
YMR244W_mRNA,0,0,0,0
YMR244C-A_mRNA,0,0,0,0
YMR245W_mRNA,0,0,0,0
YMR246W_mRNA,0,0,0,0
snR86_snoRNA,0,0,0,0
YMR247C_mRNA,0,0,0,0
tA(AGC)M2_tRNA,0,0,0,0
YMR247W-A_mRNA,0,0,0,0
YMR250W_mRNA,0,0,0,0
YMR251W_mRNA,0,0,0,0
YMR251W-A_mRNA,0,0,0,0
YMR252C_mRNA,0,0,0,0
YMR253C_mRNA,0,0,0,0
YMR254C_mRNA,0,0,0,0
YMR255W_mRNA,0,0,0,0
YMR256C_mRNA,0,0,0,0
YMR257C_mRNA,0,0,0,0
YMR258C_mRNA,0,0,0,0
YMR259C_mRNA,0,0,0,0
YMR260C_mRNA,0,0,0,0
YMR261C_mRNA,0,0,0,0
YMR262W_mRNA,0,0,0,0
YMR263W_mRNA,0,0,0,0
YMR264W_mRNA,0,0,0,0
YMR265C_mRNA,0,0,0,0
YMR266W_mRNA,0,0,0,0
YMR267W_mRNA,0,0,0,0
YMR268C_mRNA,0,0,0,0
YMR269W_mRNA,0,0,0,0
YMR270C_mRNA,0,0,0,0
YMR271C_mRNA,0,0,0,0
tQ(CUG)M_tRNA,0,0,0,0
YMR272C_mRNA,0,0,0,0
YMR272W-A_mRNA,0,0,0,0
YMR272W-B_mRNA,0,0,0,0
YMR273C_mRNA,0,0,0,0
YMR274C_mRNA,0,0,0,0
YMR275C_mRNA,0,0,0,0
YMR276W_mRNA,0,0,0,0
YMR277W_mRNA,0,0,0,0
YMR278W_mRNA,0,0,0,0
YMR279C_mRNA,0,0,0,0
YMR280C_mRNA,0,0,0,0
YMR281W_mRNA,0,0,0,0
YMR282C_mRNA,0,0,0,0
YMR283C_mRNA,0,0,0,0
tY(GUA)M2_tRNA,0,0,0,0
YMR284W_mRNA,0,0,0,0
YMR285C_mRNA,0,0,0,0
YMR286W_mRNA,0,0,0,0
YMR287C_mRNA,0,0,0,0
YMR288W_mRNA,0,0,0,0
YMR289W_mRNA,0,0,0,0
YMR290C_mRNA,0,0,0,0
YMR290W-A_mRNA,0,0,0,0
YMR291W_mRNA,0,0,0,0
YMR292W_mRNA,0,0,0,0
YMR293C_mRNA,0,0,0,0
YMR294W_mRNA,0,0,0,0
YMR294W-A_mRNA,0,0,0,0
YMR295C_mRNA,0,0,0,0
YMR296C_mRNA,0,0,0,0
YMR297W_mRNA,0,0,0,0
YMR298W_mRNA,0,0,0,0
YMR299C_mRNA,0,0,0,0
YMR300C_mRNA,0,0,0,0
YMR301C_mRNA,0,0,0,0
YMR302C_mRNA,0,0,0,0
YMR303C_mRNA,0,0,0,0
YMR304W_mRNA,0,0,0,0
YMR304C-A_mRNA,0,0,0,0
YMR305C_mRNA,0,0,0,0
YMR306W_mRNA,0,0,0,0
YMR306C-A_mRNA,0,0,0,0
YMR307W_mRNA,0,0,0,0
YMR307C-A_mRNA,0,0,0,0
YMR308C_mRNA,0,0,0,0
YMR309C_mRNA,0,0,0,0
YMR310C_mRNA,0,0,0,0
YMR311C_mRNA,0,0,0,0
YMR312W_mRNA,0,0,0,0
YMR313C_mRNA,0,0,0,0
YMR314W_mRNA,0,0,0,0
YMR315W_mRNA,0,0,0,0
YMR315W-A_mRNA,0,0,0,0
YMR316W_mRNA,0,0,0,0
YMR316C-A_mRNA,0,0,0,0
YMR316C-B_mRNA,0,0,0,0
YMR317W_mRNA,0,0,0,0
YMR318C_mRNA,0,0,0,0
YMR319C_mRNA,0,0,0,0
YMR320W_mRNA,0,0,0,0
YMR321C_mRNA,0,0,0,0
YMR322C_mRNA,0,0,0,0
YMR323W_mRNA,0,0,0,0
YMR324C_mRNA,0,0,0,0
YMR325W_mRNA,0,0,0,0
YMR326C_mRNA,0,0,0,0
YBL113C_mRNA,0,0,0,0
YBL113W-A_mRNA,0,0,0,0
YBL112C_mRNA,0,0,0,0
YBL111C_mRNA,0,0,0,0
YBL109W_mRNA,0,0,0,0
YBL108C-A_mRNA,0,0,0,0
YBL108W_mRNA,0,0,0,0
YBL107W-A_mRNA,0,0,0,0
tL(UAA)B1_tRNA,0,0,0,0
YBL107C_mRNA,0,0,0,0
YBL106C_mRNA,0,0,0,0
YBL105C_mRNA,0,0,0,0
YBL104C_mRNA,0,0,0,0
YBL103C_mRNA,0,0,0,0
YBL102W_mRNA,0,0,0,0
YBL101C_mRNA,0,0,0,0
YBL100W-C_mRNA,0,0,0,0
YBL100W-A,0,0,0,0
YBL100W-B,0,0,0,0
tF(GAA)B_tRNA,0,0,0,0
YBL100C_mRNA,0,0,0,0
YBL099W_mRNA,0,0,0,0
YBL098W_mRNA,0,0,0,0
YBL097W_mRNA,0,0,0,0
YBL096C_mRNA,0,0,0,0
YBL095W_mRNA,0,0,0,0
YBL094C_mRNA,0,0,0,0
YBL093C_mRNA,0,0,0,0
YBL092W_mRNA,0,0,0,0
YBL091C-A_mRNA,0,0,0,0
YBL091C_mRNA,0,0,0,0
YBL090W_mRNA,0,0,0,0
YBL089W_mRNA,0,0,0,0
YBL088C_mRNA,0,0,0,0
YBL087C_mRNA,0,0,0,0
YBL086C_mRNA,0,0,0,0
YBL085W_mRNA,0,0,0,0
YBL084C_mRNA,0,0,0,0
YBL083C_mRNA,0,0,0,0
YBL082C_mRNA,0,0,0,0
YBL081W_mRNA,0,0,0,0
YBL080C_mRNA,0,0,0,0
YBL079W_mRNA,0,0,0,0
YBL078C_mRNA,0,0,0,0
YBL077W_mRNA,0,0,0,0
YBL076C_mRNA,0,0,0,0
YBL075C_mRNA,0,0,0,0
YBL074C_mRNA,0,0,0,0
YBL073W_mRNA,0,0,0,0
snR56_snoRNA,0,0,0,0
YBL072C_mRNA,0,0,0,0
YBL071C-B_mRNA,0,0,0,0
YBL071W-A_mRNA,0,0,0,0
YBL071C_mRNA,0,0,0,0
YBL070C_mRNA,0,0,0,0
YBL069W_mRNA,0,0,0,0
YBL068W-A_mRNA,0,0,0,0
YBL068W_mRNA,0,0,0,0
YBL067C_mRNA,0,0,0,0
YBL066C_mRNA,0,0,0,0
YBL065W_mRNA,0,0,0,0
YBL064C_mRNA,0,0,0,0
YBL063W_mRNA,0,0,0,0
YBL062W_mRNA,0,0,0,0
YBL061C_mRNA,0,0,0,0
YBL060W_mRNA,0,0,0,0
YBL059C-A_mRNA,0,0,0,0
YBL059W_mRNA,0,0,0,0
YBL058W_mRNA,0,0,0,0
YBL057C_mRNA,0,0,0,0
YBL056W_mRNA,0,0,0,0
YBL055C_mRNA,0,0,0,0
YBL054W_mRNA,0,0,0,0
YBL053W_mRNA,0,0,0,0
YBL052C_mRNA,0,0,0,0
YBL051C_mRNA,0,0,0,0
YBL050W_mRNA,0,0,0,0
YBL049W_mRNA,0,0,0,0
YBL048W_mRNA,0,0,0,0
YBL047C_mRNA,0,0,0,0
YBL046W_mRNA,0,0,0,0
YBL045C_mRNA,0,0,0,0
YBL044W_mRNA,0,0,0,0
YBL043W_mRNA,0,0,0,0
YBL042C_mRNA,0,0,0,0
YBL041W_mRNA,0,0,0,0
YBL040C_mRNA,0,0,0,0
YBL039W-B_mRNA,0,0,0,0
YBL039C_mRNA,0,0,0,0
YBL039C-A_mRNA,0,0,0,0
YBL038W_mRNA,0,0,0,0
YBL037W_mRNA,0,0,0,0
YBL036C_mRNA,0,0,0,0
YBL035C_mRNA,0,0,0,0
YBL034C_mRNA,0,0,0,0
YBL033C_mRNA,0,0,0,0
YBL032W_mRNA,0,0,0,0
YBL031W_mRNA,0,0,0,0
YBL030C_mRNA,0,0,0,0
YBL029C-A_mRNA,0,0,0,0
YBL029W_mRNA,0,0,0,0
YBL028C_mRNA,0,0,0,0
YBL027W_mRNA,0,0,0,0
YBL026W_mRNA,0,0,0,0
YBL025W_mRNA,0,0,0,0
YBL024W_mRNA,0,0,0,0
YBL023C_mRNA,0,0,0,0
YBL022C_mRNA,0,0,0,0
YBL021C_mRNA,0,0,0,0
YBL020W_mRNA,0,0,0,0
YBL019W_mRNA,0,0,0,0
YBL018C_mRNA,0,0,0,0
YBL017C_mRNA,0,0,0,0
YBL016W_mRNA,0,0,0,0
YBL015W_mRNA,0,0,0,0
tI(AAU)B_tRNA,0,0,0,0
tG(GCC)B_tRNA,0,0,0,0
YBL014C_mRNA,0,0,0,0
YBL013W_mRNA,0,0,0,0
YBL012C_mRNA,0,0,0,0
YBL011W_mRNA,0,0,0,0
YBL010C_mRNA,0,0,0,0
YBL009W_mRNA,0,0,0,0
YBL008W-A_mRNA,0,0,0,0
YBL008W_mRNA,0,0,0,0
YBL007C_mRNA,0,0,0,0
YBL006C_mRNA,0,0,0,0
YBL006W-A_mRNA,0,0,0,0
YBL005W_mRNA,0,0,0,0
YBL005W-A,0,0,0,0
YBL005W-B,0,0,0,0
tS(AGA)B_tRNA,0,0,0,0
YBL004W_mRNA,0,0,0,0
YBL003C_mRNA,0,0,0,0
YBL002W_mRNA,0,0,0,0
YBL001C_mRNA,0,0,0,0
YBR001C_mRNA,0,0,0,0
YBR002C_mRNA,0,0,0,0
YBR003W_mRNA,0,0,0,0
YBR004C_mRNA,0,0,0,0
YBR005W_mRNA,0,0,0,0
YBR006W_mRNA,0,0,0,0
YBR007C_mRNA,0,0,0,0
YBR008C_mRNA,0,0,0,0
YBR009C_mRNA,0,0,0,0
YBR010W_mRNA,0,0,0,0
YBR011C_mRNA,0,0,0,0
YBR012C_mRNA,0,0,0,0
YBR013C_mRNA,0,0,0,0
tT(AGU)B_tRNA,0,0,0,0
YBR014C_mRNA,0,0,0,0
YBR015C_mRNA,0,0,0,0
YBR016W_mRNA,0,0,0,0
YBR017C_mRNA,0,0,0,0
YBR018C_mRNA,0,0,0,0
YBR019C_mRNA,0,0,0,0
YBR020W_mRNA,0,0,0,0
YBR021W_mRNA,0,0,0,0
YBR022W_mRNA,0,0,0,0
YBR023C_mRNA,0,0,0,0
YBR024W_mRNA,0,0,0,0
YBR025C_mRNA,0,0,0,0
YBR026C_mRNA,0,0,0,0
YBR027C_mRNA,0,0,0,0
YBR028C_mRNA,0,0,0,0
YBR029C_mRNA,0,0,0,0
YBR030W_mRNA,0,0,0,0
YBR031W_mRNA,0,0,0,0
YBR032W_mRNA,0,0,0,0
YBR033W_mRNA,0,0,0,0
YBR034C_mRNA,0,0,0,0
YBR035C_mRNA,0,0,0,0
snR161_snoRNA,0,0,0,0
YBR036C_mRNA,0,0,0,0
YBR037C_mRNA,0,0,0,0
YBR038W_mRNA,0,0,0,0
YBR039W_mRNA,0,0,0,0
YBR040W_mRNA,0,0,0,0
YBR041W_mRNA,0,0,0,0
YBR042C_mRNA,0,0,0,0
YBR043C_mRNA,0,0,0,0
YBR044C_mRNA,0,0,0,0
tV(UAC)B_tRNA,0,0,0,0
YBR045C_mRNA,0,0,0,0
YBR046C_mRNA,0,0,0,0
YBR047W_mRNA,0,0,0,0
YBR048W_mRNA,0,0,0,0
YBR049C_mRNA,0,0,0,0
YBR050C_mRNA,0,0,0,0
YBR051W_mRNA,0,0,0,0
YBR052C_mRNA,0,0,0,0
YBR053C_mRNA,0,0,0,0
YBR054W_mRNA,0,0,0,0
YBR055C_mRNA,0,0,0,0
tL(UAA)B2_tRNA,0,0,0,0
YBR056W_mRNA,0,0,0,0
tQ(UUG)B_tRNA,0,0,0,0
YBR056W-A_mRNA,0,0,0,0
YBR056C-B_mRNA,0,0,0,0
YBR057C_mRNA,0,0,0,0
YBR058C_mRNA,0,0,0,0
YBR058C-A_mRNA,0,0,0,0
YBR059C_mRNA,0,0,0,0
YBR060C_mRNA,0,0,0,0
YBR061C_mRNA,0,0,0,0
YBR062C_mRNA,0,0,0,0
YBR063C_mRNA,0,0,0,0
YBR064W_mRNA,0,0,0,0
YBR065C_mRNA,0,0,0,0
YBR066C_mRNA,0,0,0,0
YBR067C_mRNA,0,0,0,0
YBR068C_mRNA,0,0,0,0
YBR069C_mRNA,0,0,0,0
YBR070C_mRNA,0,0,0,0
YBR071W_mRNA,0,0,0,0
YBR072W_mRNA,0,0,0,0
YBR072C-A_mRNA,0,0,0,0
YBR073W_mRNA,0,0,0,0
YBR074W_mRNA,0,0,0,0
YBR076W_mRNA,0,0,0,0
YBR076C-A_mRNA,0,0,0,0
YBR077C_mRNA,0,0,0,0
YBR078W_mRNA,0,0,0,0
YBR079C_mRNA,0,0,0,0
YBR080C_mRNA,0,0,0,0
YBR081C_mRNA,0,0,0,0
tR(UCU)B_tRNA,0,0,0,0
tD(GUC)B_tRNA,0,0,0,0
YBR082C_mRNA,0,0,0,0
YBR083W_mRNA,0,0,0,0
YBR084W_mRNA,0,0,0,0
YBR084C-A_mRNA,0,0,0,0
YBR085W_mRNA,0,0,0,0
YBR085C-A_mRNA,0,0,0,0
YBR086C_mRNA,0,0,0,0
YBR087W_mRNA,0,0,0,0
YBR088C_mRNA,0,0,0,0
YBR089W_mRNA,0,0,0,0
YBR089C-A_mRNA,0,0,0,0
YBR090C_mRNA,0,0,0,0
YBR091C_mRNA,0,0,0,0
YBR092C_mRNA,0,0,0,0
YBR093C_mRNA,0,0,0,0
YBR094W_mRNA,0,0,0,0
YBR095C_mRNA,0,0,0,0
YBR096W_mRNA,0,0,0,0
YBR097W_mRNA,0,0,0,0
YBR098W_mRNA,0,0,0,0
YBR099C_mRNA,0,0,0,0
YBR101C_mRNA,0,0,0,0
YBR102C_mRNA,0,0,0,0
YBR103W_mRNA,0,0,0,0
YBR103C-A_mRNA,0,0,0,0
YBR104W_mRNA,0,0,0,0
YBR105C_mRNA,0,0,0,0
YBR106W_mRNA,0,0,0,0
YBR107C_mRNA,0,0,0,0
YBR108W_mRNA,0,0,0,0
YBR109C_mRNA,0,0,0,0
YBR109W-A_mRNA,0,0,0,0
YBR110W_mRNA,0,0,0,0
YBR111C_mRNA,0,0,0,0
YBR111W-A_mRNA,0,0,0,0
YBR112C_mRNA,0,0,0,0
YBR113W_mRNA,0,0,0,0
YBR114W_mRNA,0,0,0,0
YBR115C_mRNA,0,0,0,0
YBR116C_mRNA,0,0,0,0
YBR117C_mRNA,0,0,0,0
YBR118W_mRNA,0,0,0,0
YBR119W_mRNA,0,0,0,0
YBR120C_mRNA,0,0,0,0
YBR121C_mRNA,0,0,0,0
YBR121C-A_mRNA,0,0,0,0
YBR122C_mRNA,0,0,0,0
YBR123C_mRNA,0,0,0,0
YBR124W_mRNA,0,0,0,0
YBR125C_mRNA,0,0,0,0
YBR126C_mRNA,0,0,0,0
YBR126W-A_mRNA,0,0,0,0
YBR126W-B_mRNA,0,0,0,0
YBR127C_mRNA,0,0,0,0
YBR128C_mRNA,0,0,0,0
YBR129C_mRNA,0,0,0,0
YBR130C_mRNA,0,0,0,0
YBR131W_mRNA,0,0,0,0
